"","PhytoDate","WQDate","StationCode","Month","Year","Latitude","Longitude","AirTemp","Chla","Pheophytin","TotAmmonia","DissAmmonia","DissNitrateNitrite","DOC","TOC","DON","TON","DissOrthophos","TotPhos","DissSilica","TDS","TSS","TKN","Depth","Secchi","Microcystis","SpCndSurface","DOSurface","WTSurface","CarbonperML"
"1563",2019-01-15,2019-01-15,"D26",1,2019,38.07664,-121.5669,43.2,"0.87","1.23",NA,"0.16","0.67","4.7","4.6","0.3",NA,"0.075",0.09,"20.7",214,"12","0.6",43.4,80,1,379,9.78,9.59,0
"1564",2019-01-15,2019-01-15,"MD10A",1,2019,38.04226,-121.4199,45.9,"0.62","0.54",NA,"0.106","0.96","5.9","6","0.5",NA,"0.143",0.15,"18.2",201,"2","0.7",18.9,160,1,325,9.2,9.89,0
"1565",2019-01-15,2019-01-15,"P8",1,2019,37.97817,-121.3823,44.2,"0.84","1.21",NA,"0.2","3.6","6","6","0.5",NA,"0.329",0.37,"13.5",491,"12","0.8",38.7,100,1,878,9.2,10.03,0
"1566",2019-01-16,2019-01-16,"D10",1,2019,38.04631,-121.9183,49.3,"1","1.03",NA,"0.214","0.59","2.3","2.3","0.11",NA,"0.088",0.094,"17.7",6010,"23","0.5",40.1,52,1,9337,9.81,9.93,0
"1567",2019-01-16,2019-01-16,"D6",1,2019,38.04436,-122.1177,53.2,"0.75","ND",NA,"0.18","0.49","0.9","0.9","ND",NA,"0.087",0.09,"10.7",17200,"29","0.3",44.7,80,1,27561,9.19,10.73,0
"1568",2019-01-16,2019-01-16,"D8",1,2019,38.05992,-121.99,48.4,"0.81","0.73",NA,"0.219","0.57","2.1","2.2","ND",NA,"0.09",0.09,"16.7",7100,"18","0.4",48.5,60,1,11450,9.8,9.96,0
"1569",2019-01-16,2019-01-17,"NZS42",1,2019,38.18045,-122.0476,53.8,"1.55","1.87",NA,"0.223","0.77","5.2","5.2","0.37",NA,"0.101",0.185,"16.3",3100,"76","0.8",18.8,24,1,5697,9.44,10.33,135305.070370499
"1570",2019-01-17,2019-01-17,"D7",1,2019,38.11714,-122.0397,50,"0.88","0.64",NA,"0.214","0.57","1.7","1.7","0.1",NA,"0.092",0.094,"15.1",8530,"24","0.38",8.2,52,1,14498,9.92,10.37,0
"1571",2019-01-17,2019-01-17,"NZ032",1,2019,38.16991,-122.0211,55.4,"0.92","3.04",NA,"0.22","0.62","2.8","2.9","0.2",NA,"0.091",0.125,"17.3",4620,"43","0.5",30.5,36,1,7911,10.06,10.34,4228.2834490781
"1572",2019-01-18,2019-01-18,"D41",1,2019,38.03022,-122.3729,51.6,"3.07","ND",NA,"0.14","0.441","0.6","0.6","ND",NA,"0.089",0.09,"7.6",22800,"18","0.251",44.4,96,1,35412,8.72,11.55,0
"1573",2019-01-18,2019-01-18,"D41A",1,2019,38.08472,-122.3907,48.7,"1.65","0.55",NA,"0.187","0.54","1","1","ND",NA,"0.093",0.1,"10.6",17300,"41","0.3",9.9,48,1,28649,9.22,11.11,0
"1574",2019-01-18,2019-01-18,"NZ002",1,2019,38.06529,-122.2152,51.3,"1.12","0.73",NA,"0.2","0.55","0.7","0.7","ND",NA,"0.095",0.1,"11.2",15600,"51","0.379",60,64,1,26163,9.04,11.1,0
"1575",2019-01-18,2019-01-18,"NZ004",1,2019,38.03576,-122.1616,51.8,"1.23","0.55",NA,"0.21","0.55","0.9","0.9","0.12",NA,"0.094",0.1,"12.7",13300,"23","0.4",78.8,64,1,21997,9.29,10.97,1761.78477044921
"1576",2019-01-18,2019-01-18,"NZ325",1,2019,38.05798,-122.2919,50.9,"0.84","ND",NA,"0.21","0.58","1.3","1.3","ND",NA,"0.09",0.09,"12.4",13600,"15","0.3",44.5,88,1,24899,9.2,11.08,0
"1577",2019-01-19,2019-01-09,"C9",1,2019,37.83095,-121.554,57,"1.81","2.54",NA,"0.09","0.9","5","5","0.4",NA,"0.07",0.07,"17.4",376,"5","0.5",15.99,NA,1,673,10.43,8.99,1409.42781635937
"1578",2019-02-07,2019-02-07,"C10A",2,2019,37.67934,-121.2647,46,"6.87","5.16",NA,"0.113","0.92","8.1","7.8","0.75",NA,"0.152",0.28,"14.9",207,"93","1.1",8.32,NA,1,341.1,9.87,9.76,0
"1579",2019-02-07,2019-02-07,"C3A",2,2019,38.36771,-121.5205,33,"1.88","1",NA,"0.14","0.3","4.6","4.4","0.3",NA,"0.062",0.12,"19.2",87,"66","0.7",19.54,NA,1,123.1,9.8,9.53,0
"1580",2019-02-07,2019-02-07,"C9",2,2019,37.83095,-121.554,40,"0.72","1.03",NA,"0.063","1.25","6.8","6.8","0.5",NA,"0.1",0.112,"18.5",242,"10","0.7",9.31,NA,1,411.6,9.24,10.74,0
"1581",2019-02-12,2019-02-12,"D22",2,2019,38.08453,-121.7391,37.8,"1.54","ND",NA,"0.12","0.39","3.8","3.8","0.3",NA,"0.073",0.09,"18.9",118,"15","0.5",30.1,52,1,195,9.82,9.03,4228.2834490781
"1582",2019-02-12,2019-02-12,"D4",2,2019,38.06248,-121.8205,36,"1.1","ND",NA,"0.1","0.44","4.2","4.2","0.3",NA,"0.075",0.08,"18.7",119,"19","0.5",39.5,48,1,199,9.72,9.43,0
"1583",2019-02-12,2019-02-12,"NZ068",2,2019,38.14272,-121.6895,38.5,"1.58","ND",NA,"0.12","0.39","3.4","3.4","0.22",NA,"0.064",0.08,"18.6",110,"17","0.5",28.5,48,1,183,10.05,9,0
"1584",2019-02-13,2019-02-13,"D12",2,2019,38.02161,-121.8063,42.1,"1.12","ND",NA,"0.12","0.48","4.3","4.3","0.3",NA,"0.073",0.1,"18.6",119,"23","0.5",38.6,46,1,213,9.87,9.5,0
"1585",2019-02-13,2019-02-13,"D19",2,2019,38.04376,-121.6148,43,"3.55","13.55",NA,"0.08","0.7","5.7","5.9","0.4",NA,"0.074",0.19,"18.3",146,"134","1",22,56,1,227,9.62,9.58,0
"1586",2019-02-13,2019-02-13,"D28A",2,2019,37.97048,-121.573,47.3,"0.89","0.91",NA,"0.07","1.01","6.8","6.8","0.5",NA,"0.1",0.128,"17.4",192,"5","0.7",17.7,124,1,336,9.67,9.82,0
"1587",2019-02-14,2019-02-15,"P8",2,2019,37.97817,-121.3823,43.3,"2.29","1.03",NA,"0.09","1.03","6.1","5.6","0.5",NA,"0.12",0.153,"14",160,"17","0.7",17,44,1,276,9.95,10.87,0
"1588",2019-02-15,2019-02-15,"D16",2,2019,38.0969,-121.6691,43.7,"0.68","0.59",NA,"0.111","0.59","5.1","5.1","0.3",NA,"0.076",0.094,"17.9",114,"11","0.5",40.1,60,1,205,10.23,9.72,0
"1589",2019-02-15,2019-02-15,"D26",2,2019,38.07664,-121.5669,46,"0.97","0.58",NA,"0.12","0.57","4.6","4.6","0.3",NA,"0.069",0.09,"16.8",104,"16","0.5",43.5,48,1,183,10.31,9.52,0
"1590",2019-02-15,2019-02-15,"MD10A",2,2019,38.04226,-121.4199,47.7,"1.01","1.14",NA,"0.21","0.94","7.9","7.9","0.62",NA,"0.246",0.29,"14.5",161,"11","1.03",20.1,36,1,279,9.66,10.65,0
"1591",2019-02-15,2019-02-21,"EZ2",2,2019,38.0375,-122.1653,51.6,"1.57","2.32",NA,"0.1","0.43","4.2","4.2","0.3",NA,"0.075",0.17,"14.9",568,"98","0.6",55.8,16,1,1022,10.31,9.56,0
"1592",2019-02-15,2019-02-21,"EZ6",2,2019,38.0552,-122.1888,53.1,"1.48","2.35",NA,"0.1","0.44","4.2","8.7","0.3",NA,"0.075",0.17,"14.6",789,"93","0.62",108,16,1,1443,10.04,9.67,0
"1593",2019-02-19,2019-02-19,"D10",2,2019,38.04631,-121.9183,51.8,"1.87","2.17",NA,"0.07","0.377","4.2","4.2","0.3",NA,"0.06",0.158,"15",95,"85","0.622",40.2,16,1,169,10.28,9.36,0
"1594",2019-02-19,2019-02-19,"D6",2,2019,38.04436,-122.1177,48.9,"1.64","2.32",NA,"0.09","0.49","4.3","4.3","0.3",NA,"0.079",0.156,"15.7",161,"105","0.6",50.1,16,1,285,10.23,9.63,0
"1595",2019-02-19,2019-02-19,"D8",2,2019,38.05992,-121.99,49.6,"1.4","1.34",NA,"0.08","0.46","4.5","4.6","0.4",NA,"0.071",0.15,"15.3",113,"66","0.627",48.3,16,1,200,10.38,9.74,0
"1596",2019-02-19,2019-02-20,"D7",2,2019,38.11714,-122.0397,45.5,"1.92","2.32",NA,"0.07","0.37","4.2","4.2","0.3",NA,"0.071",0.18,"15.7",133,"108","0.6",8,16,1,228,10.23,9.19,0
"1597",2019-02-19,2019-02-20,"NZS42",2,2019,38.18045,-122.0476,45.7,"1.64","3.56",NA,"0.129","0.502","6.3","6.3","0.5",NA,"0.084",0.23,"14.8",669,"92","0.9",18,16,1,1208,9.62,9.85,0
"1598",2019-02-20,2019-02-20,"NZ032",2,2019,38.16991,-122.0211,45.5,"1.57","2.95",NA,"0.09","0.42","5.1","5.1","0.5",NA,"0.076",0.185,"15.2",389,"83","0.7",25.7,16,1,717,10.2,9.51,76109.1020834058
"1599",2019-02-20,2019-02-21,"NZ002",2,2019,38.06529,-122.2152,52,"1.66","2.52",NA,"0.104","0.46","4","3.8","0.2",NA,"0.078",0.187,"14.7",1470,"98","0.6",60,16,1,2797,10.15,9.64,0
"1600",2019-02-20,2019-02-21,"NZ004",2,2019,38.03576,-122.1616,51.6,"1.71","2.35",NA,"0.094","0.43","4.1","4.1","0.31",NA,"0.072",0.17,"14.7",558,"112","0.623",55.8,16,1,1022,10.31,9.56,0
"1601",2019-02-20,2019-02-21,"NZ325",2,2019,38.05798,-122.2919,49.5,"1.56","2.9",NA,"0.11","0.5","4.1","4.1","0.3",NA,"0.084",0.221,"15.6",1160,"152","0.7",44.2,12,1,2082,10.21,10.18,0
"1602",2019-02-21,2019-02-21,"D41",2,2019,38.03022,-122.3729,49.1,"1.34","0.67",NA,"0.109","0.45","2.5","2.5","0.13",NA,"0.08",0.1,"13.5",6250,"38","0.4",40.4,32,1,10824,10,10.28,0
"1603",2019-02-21,2019-02-21,"D41A",2,2019,38.08472,-122.3907,47.3,"1.58","3.11",NA,"0.114","0.49","2.8","2.8","0.12",NA,"0.085",0.17,"14.5",4780,"126","0.5",9,20,1,8357,10.22,9.93,0
"1604",2019-03-05,2019-03-13,"D12",3,2019,38.02161,-121.8063,48.4,"0.8","0.84",NA,"0.06","0.34","3.2","3.2","0.2",NA,"0.067",0.07,"16.3",91,"19","0.3",38.2,28,1,147,9.93,11.2,0
"1605",2019-03-11,2019-03-11,"C10A",3,2019,37.67934,-121.2647,56,"3.1","1.18",NA,"ND","0.4","4.2","3.7","0.3",NA,"0.07",0.078,"12",94,"15","0.371",17.07,NA,1,166.7,9.98,11.35,0
"1606",2019-03-11,2019-03-11,"C3A",3,2019,38.36771,-121.5205,42,"1.73","0.5",NA,"0.09","0.18","2.4","2.4","0.11",NA,"ND",0.07,"16.7",61,"25","0.3",23.32,NA,1,107.2,10.36,10.59,0
"1607",2019-03-11,2019-03-11,"C9",3,2019,37.83095,-121.554,52,"1.29","1.28",NA,"ND","0.438","4","4.1","0.3",NA,"0.081",0.08,"12.4",117,"8","0.377",17.99,NA,1,207.3,9.58,11.52,10570.7086226952
"1608",2019-03-12,2019-03-12,"D22",3,2019,38.08453,-121.7391,48.2,"2.7","1.24",NA,"ND","0.224","3.3","3.2","0.16",NA,"0.061",0.1,"18.2",105,"50","0.3",31,24,1,163,9.47,11.53,0
"1609",2019-03-12,2019-03-12,"D4",3,2019,38.06248,-121.8205,47.5,"1.5","ND",NA,"0.06","0.27","3.1","3.1","0.1",NA,"0.062",0.08,"17.1",95,"23","0.2",40,24,1,148,9.64,11.1,0
"1610",2019-03-12,2019-03-12,"NZ068",3,2019,38.14272,-121.6895,49.8,"2.35","0.77",NA,"0.06","0.23","2.9","2.9","ND",NA,"ND",0.08,"17.3",85,"43","0.25",20.1,20,1,125,9.73,10.76,0
"1611",2019-03-13,2019-03-13,"D19",3,2019,38.04376,-121.6148,49.1,"0.85","0.74",NA,"0.06","0.53","4.8","4.8","0.3",NA,"0.081",0.08,"14.5",133,"8","0.5",19.1,44,1,202,10.09,11.38,0
"1612",2019-03-13,2019-03-13,"D28A",3,2019,37.97048,-121.573,48.7,"1.18","0.65",NA,"ND","1.06","6.3","6.4","0.5",NA,"0.084",0.09,"13",233,"3","0.6",19.5,88,1,406,9.83,11.99,880.892385224604
"1613",2019-03-14,2019-03-14,"D16",3,2019,38.0969,-121.6691,45,"1.41","0.78",NA,"0.06","0.3","2.8","2.8","0.2",NA,"0.062",0.07,"16.1",93,"20","0.3",36.5,32,1,146,9.97,11.07,4228.2834490781
"1614",2019-03-14,2019-03-14,"D26",3,2019,38.07664,-121.5669,44.4,"0.73","0.57",NA,"0.06","0.377","3.4","3.4","0.3",NA,"0.072",0.07,"14.6",111,"10","0.4",39.1,56,1,160,9.96,11.32,0
"1615",2019-03-14,2019-03-14,"MD10A",3,2019,38.04226,-121.4199,47.8,"1.26","0.74",NA,"ND","0.73","5.5","5.6","0.5",NA,"0.151",0.14,"15.7",153,"2","0.6",18.7,136,1,261,9.82,12.22,0
"1616",2019-03-14,2019-03-14,"P8",3,2019,37.97817,-121.3823,51.6,"2.6","1.42",NA,"ND","0.54","3.6","3.6","0.38",NA,"0.075",0.07,"12.2",112,"6","0.4",36.7,76,1,194,10.03,12.12,0
"1617",2019-03-15,2019-03-15,"D10",3,2019,38.04631,-121.9183,51.3,"3","0.64",NA,"0.05","0.28","2.6","2.7","0.2",NA,"0.061",0.07,"17.7",101,"22","0.3",39.8,28,1,167,10.35,11.84,0
"1618",2019-03-15,2019-03-15,"D8",3,2019,38.05992,-121.99,49.3,"1.77","0.53",NA,"0.06","0.33","3","3","0.2",NA,"0.064",0.07,"16.6",104,"20","0.3",44.3,36,1,159,10.3,11.48,0
"1619",2019-03-15,2019-03-15,"EZ2",3,2019,38.0512,-122.0917,52.9,"2.3","0.71",NA,"0.1","0.31","2.9","3.6","0.25",NA,"0.065",0.07,"18",134,"26","0.4",35.6,32,1,234,10.14,11.78,0
"1620",2019-03-15,2019-03-15,"EZ6",3,2019,38.0501,-122.0973,49.8,"2.57","0.67",NA,"0.08","0.3","2.7","2.7","0.22",NA,"0.06",0.08,"21.1",108,"23","0.4",41.8,32,1,197,9.87,11.67,0
"1621",2019-03-18,2019-03-15,"D6",3,2019,38.04436,-122.1177,47.3,"2.56","0.7",NA,"0.05","0.28","2.9","2.9","0.2",NA,"0.065",0.08,"18",167,"29","0.3",49.2,28,1,258,10.16,11.66,0
"1622",2019-03-18,2019-03-18,"D7",3,2019,38.11714,-122.0397,60.8,"2.53","1.35",NA,"0.05","0.3","2.5","2.5","0.2",NA,"0.065",0.08,"17.5",108,"36","0.4",8.2,28,1,189,9.37,12.7,4698.09272119789
"1623",2019-03-18,2019-03-18,"NZ032",3,2019,38.16991,-122.0211,66.7,"3.6","1.71",NA,"0.07","0.34","3.8","3.7","0.3",NA,"0.076",0.127,"17.6",341,"51","0.622",28.7,20,1,597,9.08,13.68,0
"1624",2019-03-19,2019-03-19,"D41",3,2019,38.03022,-122.3729,51.3,"3.83","ND",NA,"0.078","0.28","1.6","1.6","ND",NA,"0.074",0.07,"11.7",11200,"16","0.182",40.4,60,1,17317,9.19,13.52,48615.9117403905
"1625",2019-03-19,2019-03-19,"D41A",3,2019,38.08472,-122.3907,49.1,"1.53","0.65",NA,"0.09","0.29","1.9","1.9","ND",NA,"0.073",0.08,"14.5",7400,"24","0.3",9.6,40,1,12057,8.91,13,0
"1626",2019-03-19,2019-03-19,"NZ002",3,2019,38.06529,-122.2152,58.1,"1.69","0.86",NA,"0.09","0.3","1.8","1.8","ND",NA,"0.075",0.1,"14",8200,"47","0.2",80.9,28,1,10177,9.27,13.17,0
"1627",2019-03-19,2019-03-19,"NZ004",3,2019,38.03576,-122.1616,60.6,"1.73","0.64",NA,"0.08","0.314","2.5","2.1","ND",NA,"0.073",0.09,"17",3480,"36","0.308",95.3,24,1,4879,9.47,13.33,0
"1628",2019-03-19,2019-03-19,"NZ325",3,2019,38.05798,-122.2919,53.2,"1.21","ND",NA,"0.09","0.311","2.1","2.1","ND",NA,"0.075",0.08,"16",5240,"28","0.3",44.9,52,1,8448,9.32,13.63,0
"1629",2019-03-28,2019-03-18,"NZS42",3,2019,38.18045,-122.0476,66,"2.41","2.52",NA,"0.11","0.45","5.4","5.3","0.4",NA,"0.088",0.2,"18.6",590,"74","0.8",16.4,20,1,1015,8.54,13.81,0
"1630",2019-04-09,2019-04-09,"C10A",4,2019,37.67934,-121.2647,66,"4.3","1.73",NA,"ND","0.32","2.8","2.8","0.25",NA,"0.05",0.09,"11.9",103,"36","0.312",13.33,NA,1,180.2,9.77,14.13,1174.52318029947
"1631",2019-04-09,2019-04-09,"C3A",4,2019,38.36771,-121.5205,58,"3.39","0.94",NA,"0.09","0.105","1.7","1.8","ND",NA,"ND",0.05,"18.1",69,"32","0.221",NA,NA,1,113.2,10.68,13.21,0
"1632",2019-04-09,2019-04-09,"C9",4,2019,37.83095,-121.554,62,"1.36","1.34",NA,"ND","0.28","2.9","3","0.3",NA,"0.055",0.08,"11.6",115,"6","0.3",17.7,NA,1,191.5,9.43,15.24,0
"1633",2019-04-10,2019-04-10,"D4",4,2019,38.06248,-121.8205,48.9,"2.07","0.74",NA,"0.06","0.183","2.5","2.2","0.1",NA,"ND",0.06,"16.5",98,"8","0.3",39,80,1,162,9.82,14.52,0
"1634",2019-04-10,2019-04-10,"NZ068",4,2019,38.14272,-121.6895,53.2,"3.13","1.36",NA,"0.062","0.15","1.8","1.9","ND",NA,"ND",0.08,"17.7",85,"32","0.217",21.5,40,1,141,9.96,13.66,0
"1635",2019-04-11,2019-04-11,"D12",4,2019,38.02161,-121.8063,56.3,"2.09","0.96",NA,"ND","0.217","2.5","2.6","0.2",NA,"ND",0.05,"14.4",101,"4","0.3",38.1,96,1,177,9.65,15.18,0
"1636",2019-04-11,2019-04-11,"D19",4,2019,38.04376,-121.6148,54.3,"1.7","0.61",NA,"ND","0.24","3","3","0.2",NA,"ND",0.05,"12.7",109,"2","0.216",33.4,152,1,177,9.67,15.1,0
"1637",2019-04-11,2019-04-11,"D28A",4,2019,37.97048,-121.573,57.2,"1","0.98",NA,"ND","0.35","3.4","3.8","0.2",NA,"0.059",0.06,"9.8",141,"2","0.3",19.8,180,1,250,9.17,16.15,0
"1638",2019-04-12,2019-04-12,"D16",4,2019,38.0969,-121.6691,52.3,"0.79","ND",NA,"0.06","0.2","2.4","2.4","0.16",NA,"ND",0.05,"15.6",91,"4","0.3",41.5,88,1,152,9.36,14.47,5285.35431134762
"1639",2019-04-12,2019-04-12,"D26",4,2019,38.07664,-121.5669,55.6,"1.27","0.63",NA,"0.05","0.18","2.3","2.3","0.1",NA,"ND",0.047,"14.8",91,"5","0.2",41.8,96,1,148,9.73,14.24,0
"1640",2019-04-12,2019-04-12,"MD10A",4,2019,38.04226,-121.4199,58.1,"1.89","1.41",NA,"ND","0.08","3.3","3.4","0.2",NA,"0.066",0.07,"8.9",113,"2","0.3",11.8,200,1,202,9.46,16.19,0
"1641",2019-04-12,2019-04-12,"P8",4,2019,37.97817,-121.3823,61.9,"1.59","1.25",NA,"ND","0.42","2.6","2.6","0.2",NA,"0.072",0.1,"11.6",109,"27","0.3",39,92,1,195,9.62,14.26,0
"1642",2019-04-15,2019-04-15,"D10",4,2019,38.04631,-121.9183,54.9,"1.38","ND",NA,"ND","0.161","2.1","2.1","0.1",NA,"0.051",0.07,"16.9",96,"20","0.2",39.3,44,1,170,9.21,14.96,0
"1643",2019-04-15,2019-04-15,"D8",4,2019,38.05992,-121.99,55,"1.73","0.52",NA,"0.05","0.17","2.1","2.1","ND",NA,"0.05",0.06,"17.1",92,"17","0.2",45.7,48,1,160,9.48,14.83,0
"1644",2019-04-15,2019-04-15,"EZ2",4,2019,38.0552,-122.0753,54.1,"1.89","0.73",NA,"0.14","0.193","2.2","2.2","ND",NA,"0.055",0.07,"16.6",235,"16","0.3",31.9,48,1,534,9.38,15.32,0
"1645",2019-04-15,2019-04-15,"EZ6",4,2019,38.0509,-122.0899,53.6,"1.9","ND",NA,"0.08","0.19","2.1","2.1","ND",NA,"0.056",0.07,"16.3",728,"16","0.248",39.3,48,1,1356,9.44,15.43,0
"1646",2019-04-16,2019-04-15,"D6",4,2019,38.04436,-122.1177,52.9,"1.95","0.7",NA,"0.06","0.184","2","2.1","0.1",NA,"0.056",0.07,"16.3",833,"21","0.2",41.4,44,1,2026,9.3,15.27,0
"1647",2019-04-16,2019-04-16,"D7",4,2019,38.11714,-122.0397,54.9,"2.81","1.19",NA,"ND","0.17","2.3","2.1","0.16",NA,"0.054",0.07,"17.7",94,"22","0.245",7,28,1,168,9.59,14.76,0
"1648",2019-04-16,2019-04-16,"NZ032",4,2019,38.16991,-122.0211,57.7,"3.86","3.02",NA,"0.063","0.24","3.7","3.5","0.3",NA,"0.071",0.13,"16.3",383,"50","0.5",27.4,24,1,690,9.08,15.62,0
"1649",2019-04-16,2019-04-16,"NZS42",4,2019,38.18045,-122.0476,56.5,"5.09","3.26",NA,"0.1","0.33","5.3","5.3","0.4",NA,"0.075",0.17,"15.5",655,"55","0.6",14.6,24,1,1201,8.28,16.27,0
"1650",2019-04-17,2019-04-17,"D41",4,2019,38.03022,-122.3729,54,"4.46","0.92",NA,"0.05","0.2","1.1","1.1","ND",NA,"0.069",0.07,"12.7",15500,"17","0.156",43.5,80,1,15487,9.05,15.67,0
"1651",2019-04-17,2019-04-17,"D41A",4,2019,38.08472,-122.3907,52.7,"2.65","1.07",NA,"0.07","0.2","1.3","1.3","ND",NA,"0.068",0.08,"13.7",6660,"22","0.2",8.5,44,1,11174,8.97,15.38,0
"1652",2019-04-17,2019-04-17,"NZ002",4,2019,38.06529,-122.2152,59.7,"2.18","2.16",NA,"0.06","0.19","1.9","1.9","0.1",NA,"0.058",1.02,"15.9",1650,"50","0.3",56.7,28,1,3450,9.29,15.88,0
"1653",2019-04-17,2019-04-17,"NZ004",4,2019,38.03576,-122.1616,60.8,"2.21","1.52",NA,"0.07","0.19","2","2","0.1",NA,"0.06",0.08,"16",1540,"32","0.3",61.1,28,1,2877,9.34,15.81,0
"1654",2019-04-17,2019-04-17,"NZ325",4,2019,38.05798,-122.2919,59.2,"2.2","0.54",NA,"0.07","0.19","1.7","1.7","ND",NA,"0.066",0.08,"15.7",5960,"26","0.3",43.4,44,1,5961,9.3,16.61,0
"1655",2019-05-06,2019-05-16,"NZ004",5,2019,38.03576,-122.1616,49.8,"1.37","0.75",NA,"0.08","0.17","1.2","1.2","ND",NA,"0.064",0.07,"12.2",5990,"23","0.185",55.1,44,1,10328,8.76,17.04,0
"1656",2019-05-08,2019-05-08,"C10A",5,2019,37.67934,-121.2647,70,"1.65","0.73",NA,"ND","0.33","2","2.1","0.1",NA,"ND",0.07,"11.5",68,"26","0.2",11.54,NA,1,115.7,9.78,15.1,0
"1657",2019-05-08,2019-05-08,"C3A",5,2019,38.36771,-121.5205,58,"1.12","ND",NA,"0.17","0.094","1.5","1.5","ND",NA,"ND",0.047,"16.3",64,"18","0.3",17.8,NA,1,108.8,9.84,15.73,0
"1658",2019-05-08,2019-05-08,"C9",5,2019,37.83095,-121.554,72,"1.04","0.7",NA,"ND","0.308","2.2","2.2","0.1",NA,"0.07",0.08,"11.7",95,"6","0.2",17.3,NA,1,165.9,8.95,17,0
"1659",2019-05-09,2019-05-09,"D22",5,2019,38.08453,-121.7391,51.8,"2.2","0.85",NA,"0.112","0.151","1.9","1.9","ND",NA,"ND",0.05,"15.1",80,"6","0.248",32.2,80,1,146,9.17,16.53,0
"1660",2019-05-09,2019-05-09,"D4",5,2019,38.06248,-121.8205,52,"1.88","0.91",NA,"0.08","0.152","2","2","ND",NA,"ND",0.06,"14.5",86,"15","0.217",33.5,68,1,154,9.13,17.34,0
"1661",2019-05-09,2019-05-09,"NZ068",5,2019,38.14272,-121.6895,53.4,"0.89","0.65",NA,"0.12","0.14","1.8","1.8","ND",NA,"ND",0.04,"14.7",75,"3","0.217",20.3,160,1,127,9.26,16.34,0
"1662",2019-05-10,2019-05-10,"D12",5,2019,38.02161,-121.8063,61,"1.93","0.69",NA,"0.07","0.15","2.1","2.1","ND",NA,"ND",0.05,"13.8",84,"8","0.2",41.1,76,1,149,9.06,17.51,0
"1663",2019-05-10,2019-05-10,"D19",5,2019,38.04376,-121.6148,61.5,"1.39","0.97",NA,"ND","0.094","2.4","2.4","0.16",NA,"ND",0.04,"10.9",86,"2","0.2",40.1,152,1,150,9.12,17.82,0
"1664",2019-05-10,2019-05-10,"D28A",5,2019,37.97048,-121.573,64.8,"1.37","1",NA,"ND","0.184","3.1","3.1","0.22",NA,"0.067",0.07,"9.7",132,"4","0.3",18.6,160,1,238,8.04,20.07,0
"1665",2019-05-13,2019-05-13,"D16",5,2019,38.0969,-121.6691,59.4,"1.2","0.83",NA,"ND","0.14","2.2","2.3","0.16",NA,"0.052",0.05,"11.9",82,"4","0.2",35.6,140,1,147,9.27,18.36,0
"1666",2019-05-13,2019-05-13,"D26",5,2019,38.07664,-121.5669,61.5,"1.13","0.76",NA,"0.06","0.152","2.1","2.2","0.12",NA,"0.05",0.05,"12.1",82,"4","0.19",38.8,136,1,146,9.05,18.48,0
"1667",2019-05-13,2019-05-13,"MD10A",5,2019,38.04226,-121.4199,67.3,"1.19","0.79",NA,"ND","ND","3.1","3.2","0.2",NA,"0.095",0.108,"12",98,"2","0.3",17.3,164,1,175,8.41,21.44,0
"1668",2019-05-13,2019-05-13,"P8",5,2019,37.97817,-121.3823,71.4,"1.03","ND",NA,"ND","0.36","2.2","2.2","0.2",NA,"0.075",0.08,"10.8",118,"4","0.3",37.8,100,1,214,9.29,18.25,0
"1669",2019-05-14,2019-05-14,"D10",5,2019,38.04631,-121.9183,57.7,"4.19","1.53",NA,"ND","0.151","1.9","1.9","0.13",NA,"ND",0.07,"13.5",92,"25","0.3",37.9,48,1,155,9.97,17.61,0
"1670",2019-05-14,2019-05-14,"D6",5,2019,38.04436,-122.1177,57.9,"1.16","ND",NA,"0.07","0.17","1.5","1.5","ND",NA,"0.057",0.09,"12.2",3740,"28","0.2",40.3,60,1,6618,9.18,17.81,0
"1671",2019-05-14,2019-05-14,"D8",5,2019,38.05992,-121.99,57.9,"3.8","1.11",NA,"ND","0.156","1.9","1.9","0.1",NA,"ND",0.07,"13.7",98,"13","0.2",43.4,84,1,164,9.64,17.77,0
"1672",2019-05-14,2019-05-14,"EZ2",5,2019,38.0615,-122.0644,58.1,"1.64","0.75",NA,"0.06","0.18","1.9","1.9","ND",NA,"0.054",0.09,"13.7",891,"28","0.2",11.1,32,1,1221,9.67,17.81,0
"1673",2019-05-14,2019-05-14,"EZ6",5,2019,38.0581,-122.0735,57.9,"1.6","0.7",NA,"ND","0.17","1.9","1.9","0.11",NA,"0.053",0.1,"13.5",688,"33","0.2",35.6,32,1,1127,9.3,17.89,0
"1674",2019-05-15,2019-05-15,"D7",5,2019,38.11714,-122.0397,56.5,"2.1","0.69",NA,"ND","0.16","1.9","2.1","0.12",NA,"0.053",0.08,"13.9",150,"39","0.253",6.6,40,1,276,9.26,17.38,0
"1675",2019-05-15,2019-05-15,"NZ032",5,2019,38.16991,-122.0211,57.9,"1.59","1.4",NA,"0.07","0.219","3.8","3.8","0.2",NA,"0.076",0.151,"14.2",401,"62","0.495",27.2,24,1,740,8.71,17.94,0
"1676",2019-05-15,2019-05-15,"NZS42",5,2019,38.18045,-122.0476,56.5,"1.28","1.8",NA,"0.09","0.3","5.3","5.4","0.4",NA,"0.098",0.224,"14.1",620,"80","0.8",14.8,20,1,1125,8.39,18.23,0
